0	Halftime16	Halftime24	Halftime32	Halftime40	Halftime16v3	Halftime24v3	Halftime32v3	Halftime40v3	clhash	clhash128	umash	umash128
170	4.25	3.4	3.4693878	3.1481481
171	4.275	3.4897959	3.4897959	3.1666667
172	4.3	3.5102041	3.5102041	3.1851852
173	4.325	3.5306122	3.5306122	3.1454545
174	4.35	3.5510204	3.5510204	3.1636364
175	4.375	3.5714286	3.5714286	3.1818182
176	4.4	3.52	3.5918367	3.2
177	4.3170732	3.54	3.6122449	3.2181818
178	4.3414634	3.6326531	3.6326531	3.2363636
179	4.475	3.58	3.6530612	3.3773585
180	4.3902439	3.6	3.6734694	3.3333333
181	4.4146341	3.62	3.6938776	3.2909091
182	4.4390244	3.7142857	3.7142857	3.3090909
183	4.3571429	3.7346939	3.7346939	3.3272727
184	4.3809524	3.68	3.755102	3.3454545
185	4.4047619	3.7	3.7755102	3.3636364
186	4.4285714	3.72	3.7959184	3.4444444
187	4.452381	3.74	3.8163265	3.4
188	4.4761905	3.76	3.8367347	3.4814815
189	4.3953488	3.78	3.8571429	3.5
190	4.5238095	3.8	3.877551	3.4545455
191	4.4418605	3.82	3.8979592	3.537037
192	4.9230769	3.6923077	3.84	3.3684211
193	4.825	3.7115385	3.86	3.3859649
194	4.85	3.7307692	3.9591837	3.4035088
195	4.875	3.75	3.9795918	3.4210526
196	4.9	3.7692308	4	3.4385965
197	5.0512821	3.7884615	4.0204082	3.4561404
198	5.0769231	3.8076923	4.0408163	3.4736842
199	5.1025641	3.8269231	4.0612245	3.4310345
200	5.1282051	3.8461538	4	3.5087719
202	5.05	3.8846154	4.122449	3.5438596
204	5.1	3.9230769	4.25	3.5789474
206	5.15	3.9615385	4.2040816	3.6140351
208	5.2	3.9245283	4.244898	3.6491228
210	5.1219512	4.0384615	4.375	3.6842105
212	5.1707317	4.0769231	4.3265306	3.7192982
214	5.2195122	4.1153846	4.3673469	3.754386
216	5.2682927	4.0754717	4.4081633	3.7894737
218	5.3170732	4.1923077	4.4489796	3.8245614
220	5.3658537	4.1509434	4.4897959	3.8596491
222	5.4146341	4.2692308	4.5306122	3.8275862
224	5.4634146	4.2264151	4.5714286	3.9298246
226	5.5121951	4.2641509	4.6122449	3.9649123
228	5.5609756	4.3846154	4.56	4
230	5.6097561	4.4230769	4.6	4.0350877
232	5.6585366	4.3773585	4.64	4.0701754
234	5.7073171	4.4150943	4.7755102	4.1785714
236	5.7560976	4.4528302	4.72	4.1403509
238	5.6666667	4.490566	4.8571429	4.1754386
240	5.7142857	4.5283019	4.8979592	4.2105263
242	5.7619048	4.5660377	4.9387755	4.245614
244	5.8095238	4.6037736	4.9795918	4.3571429
246	5.7209302	4.6415094	4.92	4.3157895
248	5.7674419	4.6792453	4.96	4.4285714
250	5.6818182	4.7169811	5.1020408	4.4642857
252	5.7272727	4.754717	5.1428571	4.5
254	5.7727273	4.7924528	5.1836735	4.4561404
256	6.4	4.7407407	5.0196078	4.2666667
258	6.45	4.7777778	5.16	4.3
260	6.5	4.8148148	5.0980392	4.3333333
262	6.55	4.8518519	5.1372549	4.3666667
264	6.6	4.8	5.0769231	4.4
266	6.4878049	4.9259259	5.2156863	4.4333333
268	6.7	4.962963	5.36	4.4666667
270	6.75	5	5.4	4.5
272	6.8	4.9454545	5.3333333	4.5333333
274	6.5238095	5.0740741	5.48	4.5666667
276	6.5714286	5.1111111	5.52	4.6
278	6.6190476	5.1481481	5.56	4.6333333
280	6.6666667	5.0909091	5.6	4.6666667
282	6.7142857	5.2222222	5.64	4.7
284	6.7619048	5.2592593	5.68	4.7333333
286	6.8095238	5.2962963	5.72	4.7666667
288	7.0243902	5.2363636	5.6470588	4.8
290	7.0731707	5.2727273	5.6862745	4.9152542
292	6.952381	5.4074074	5.6153846	4.8666667
294	7	5.3454545	5.88	4.9
296	7.047619	5.3818182	5.8039216	5.0169492
298	7.0952381	5.4181818	6.0816327	5.0508475
300	7.1428571	5.4545455	5.8823529	5.0847458
303	7.2142857	5.5090909	5.9411765	5.05
306	7.1162791	5.5636364	6	5.1864407
309	7.0227273	5.6181818	6.18	5.0655738
312	7.0909091	5.6727273	6.1176471	5.1147541
315	7.1590909	5.7272727	6.0576923	5.3389831
318	7.0666667	5.7818182	6.2352941	5.3898305
321	8.025	5.8363636	6.0566038	5.1774194
324	7.902439	5.8909091	6.1132075	5.2258065
327	7.9756098	5.8392857	6.1698113	5.1904762
330	8.0487805	6	6.3461538	5.3225806
333	8.1219512	6.0545455	6.4038462	5.3709677
336	8.195122	6	6.3396226	5.4193548
339	8.0714286	6.1636364	6.5192308	5.4677419
342	8.1428571	6.1071429	6.5769231	5.516129
345	8.2142857	6.2727273	6.6346154	5.5645161
348	8.2857143	6.2142857	6.6923077	5.6129032
351	8.3571429	6.2678571	6.75	5.6612903
354	8.4285714	6.3214286	6.8076923	5.7096774
357	8.5	6.375	6.7358491	5.7580645
360	8.5714286	6.4285714	6.6666667	5.8064516
363	8.6428571	6.6	6.8490566	5.9508197
366	8.5116279	6.5357143	6.7777778	5.9032258
369	8.5813953	6.5892857	6.9622642	5.9516129
372	8.6511628	6.6428571	7.2941176	6.0983607
375	8.5227273	6.6964286	7.3529412	6.0483871
378	8.5909091	6.6315789	7.2692308	6.0967742
381	8.4666667	6.8035714	7.0555556	6.1451613
384	9.3658537	6.7368421	6.9818182	6
387	9.2142857	6.7894737	7.0363636	5.9538462
